listing,year,reference,title,document_type,download_id,download_url
Chronological list by year,2017,No. 15 of 2017,Finance Act,amendment,110588,https://laws.gov.tt/ttdll-web/revision/download/110588?type=amendment
Chronological list by year,2017,No. 14 of 2017,Motor Vehicles and Road Traffic (Amendment) (No. 2) Act,amendment,99072,https://laws.gov.tt/ttdll-web/revision/download/99072?type=amendment
Chronological list by year,2017,No. 13 of 2017,Appropriation (Financial Year 2018) Act,amendment,99070,https://laws.gov.tt/ttdll-web/revision/download/99070?type=amendment
Chronological list by year,2017,No. 12 of 2017,Criminal Procedure (Plea Discussion and Plea Agreement) Act,amendment,96491,https://laws.gov.tt/ttdll-web/revision/download/96491?type=amendment
Chronological list by year,2017,No. 11 of 2017,Bail (Access to Bail) (Amendment) Act,amendment,96489,https://laws.gov.tt/ttdll-web/revision/download/96489?type=amendment
Chronological list by year,2017,No. 10 of 2017,Miscellaneous Provisions (Trial By Judge Alone),amendment,93993,https://laws.gov.tt/ttdll-web/revision/download/93993?type=amendment
Chronological list by year,2017,No. 9 of 2017,Motor Vehicles and Road Traffic (Amendment),amendment,93975,https://laws.gov.tt/ttdll-web/revision/download/93975?type=amendment
Chronological list by year,2017,No. 8 of 2017,Miscellaneous Provisions (Marriage),amendment,93969,https://laws.gov.tt/ttdll-web/revision/download/93969?type=amendment
Chronological list by year,2017,No. 7 of 2017,Fire Service (Amendment),amendment,93962,https://laws.gov.tt/ttdll-web/revision/download/93962?type=amendment
Chronological list by year,2017,No. 6 of 2017,Finance (Variation of Appropriation) (Financial Year 2017),amendment,92138,https://laws.gov.tt/ttdll-web/revision/download/92138?type=amendment
Chronological list by year,2017,No. 5 of 2017,International Financial Organisations (Corporación Andina de Fomento),amendment,92136,https://laws.gov.tt/ttdll-web/revision/download/92136?type=amendment
Chronological list by year,2017,No. 4 of 2017,Tax Information Exchange Agreements (United States of America),amendment,91301,https://laws.gov.tt/ttdll-web/revision/download/91301?type=amendment
Chronological list by year,2017,No. 3 of 2017,Public Procurement and Disposal of Public Property (Amendment),amendment,91299,https://laws.gov.tt/ttdll-web/revision/download/91299?type=amendment
Chronological list by year,2017,No. 2 of 2017,Finance (Variation of Appropriation) (Financial Year 2016),amendment,91296,https://laws.gov.tt/ttdll-web/revision/download/91296?type=amendment
Chronological list by year,2017,No. 1 of 2017,Tobago House of Assembly Election (Validation),amendment,91293,https://laws.gov.tt/ttdll-web/revision/download/91293?type=amendment
Chronological list by year,2016,No. 10 of 2016,Finance (No. 3),amendment,90587,https://laws.gov.tt/ttdll-web/revision/download/90587?type=amendment
Chronological list by year,2016,No. 9 of 2016,Appropriation (Financial Year 2017),amendment,90585,https://laws.gov.tt/ttdll-web/revision/download/90585?type=amendment
Chronological list by year,2016,No. 8 of 2016,Remedies of Creditors (Amendment),amendment,90583,https://laws.gov.tt/ttdll-web/revision/download/90583?type=amendment
Chronological list by year,2016,No. 7 of 2016,Finance (No. 2),amendment,90581,https://laws.gov.tt/ttdll-web/revision/download/90581?type=amendment
Chronological list by year,2016,No. 6 of 2016,Family and Children Division,amendment,90579,https://laws.gov.tt/ttdll-web/revision/download/90579?type=amendment
Chronological list by year,2016,No. 5 of 2016,Public Procurement and Disposal of Public Property (Amendment),amendment,90577,https://laws.gov.tt/ttdll-web/revision/download/90577?type=amendment
Chronological list by year,2016,No. 4 of 2016,Strategic Services Agency (Amendment),amendment,90575,https://laws.gov.tt/ttdll-web/revision/download/90575?type=amendment
Chronological list by year,2016,No. 3 of 2016,Finance (Variation of Appropriation) (Financial Year 2016),amendment,87611,https://laws.gov.tt/ttdll-web/revision/download/87611?type=amendment
Chronological list by year,2016,No. 2 of 2016,Finance (Variation of Appropriation) (Financial Year 2015),amendment,87609,https://laws.gov.tt/ttdll-web/revision/download/87609?type=amendment
Chronological list by year,2016,No. 1 of 2016,Finance,amendment,87605,https://laws.gov.tt/ttdll-web/revision/download/87605?type=amendment
Chronological list by year,2015,No. 10 of 2015,Appropriation (Financial Year 2016),amendment,84723,https://laws.gov.tt/ttdll-web/revision/download/84723?type=amendment
Chronological list by year,2015,No. 9 of 2015,Finance (Variation of Appropriation) (Financial Year 2015),amendment,80532,https://laws.gov.tt/ttdll-web/revision/download/80532?type=amendment
Chronological list by year,2015,No. 7 of 2015,Bail (Amendment),amendment,80516,https://laws.gov.tt/ttdll-web/revision/download/80516?type=amendment
Chronological list by year,2015,No. 6 of 2015,National Trust of Trinidad and Tobago (Amendment),amendment,80528,https://laws.gov.tt/ttdll-web/revision/download/80528?type=amendment
Chronological list by year,2015,No. 4 of 2015,Adoption of Children (Amendment),amendment,80524,https://laws.gov.tt/ttdll-web/revision/download/80524?type=amendment
Chronological list by year,2015,No. 3 of 2015,Finance (Supplementation and Variation of Appropriation) (Financial Year 2014),amendment,80522,https://laws.gov.tt/ttdll-web/revision/download/80522?type=amendment
Chronological list by year,2015,No. 2 of 2015,Finance,amendment,80520,https://laws.gov.tt/ttdll-web/revision/download/80520?type=amendment
Chronological list by year,2014,No. 16 of 2014,Appropriation (Financial Year 2015),amendment,77906,https://laws.gov.tt/ttdll-web/revision/download/77906?type=amendment
Chronological list by year,2014,No. 15 of 2014,"Miscellaneous Provisions (Proceeds of Crime, Anti-Terrorism and Financial Intelligence Unit of Trinidad and Tobago)",amendment,77904,https://laws.gov.tt/ttdll-web/revision/download/77904?type=amendment
Chronological list by year,2014,No. 14 of 2014,Indictable Offences (Committal Proceedings),amendment,77902,https://laws.gov.tt/ttdll-web/revision/download/77902?type=amendment
Chronological list by year,2014,No. 13 of 2014,Miscellaneous Provisions (Prisons),amendment,77900,https://laws.gov.tt/ttdll-web/revision/download/77900?type=amendment
Chronological list by year,2014,No. 12 of 2014,Motor Vehicles and Road Traffic (Amendment),amendment,77898,https://laws.gov.tt/ttdll-web/revision/download/77898?type=amendment
Chronological list by year,2014,No. 11 of 2014,Miscellaneous Provisions (Administration of Justice),amendment,77896,https://laws.gov.tt/ttdll-web/revision/download/77896?type=amendment
Chronological list by year,2014,No. 10 of 2014,Planning and Facilitation of Development (Partial Proclamation),amendment,77894,https://laws.gov.tt/ttdll-web/revision/download/77894?type=amendment
Chronological list by year,2014,No. 9 of 2014,Securities (Amendment),amendment,77892,https://laws.gov.tt/ttdll-web/revision/download/77892?type=amendment
Chronological list by year,2014,No. 8 of 2014,Nurses and Midwives Registration (Amendment),amendment,77847,https://laws.gov.tt/ttdll-web/revision/download/77847?type=amendment
Chronological list by year,2014,No. 7 of 2014,Purchase of Certain Rights (HCU),amendment,77890,https://laws.gov.tt/ttdll-web/revision/download/77890?type=amendment
Chronological list by year,2014,No. 6 of 2014,Miscellaneous Provisions (LicensingCommittee),amendment,77888,https://laws.gov.tt/ttdll-web/revision/download/77888?type=amendment
Chronological list by year,2014,No. 5 of 2014,Finance (Supplementation andVariation of Appropriation) (Financial Year 2014),amendment,77883,https://laws.gov.tt/ttdll-web/revision/download/77883?type=amendment
Chronological list by year,2014,No. 4 of 2014,Finance,amendment,77881,https://laws.gov.tt/ttdll-web/revision/download/77881?type=amendment
Chronological list by year,2014,No. 3 of 2014,Dog Control,amendment,60328,https://laws.gov.tt/ttdll-web/revision/download/60328?type=amendment
Chronological list by year,2014,No. 2 of 2014,Libel and Defamation(Amendment),amendment,77876,https://laws.gov.tt/ttdll-web/revision/download/77876?type=amendment
Chronological list by year,2014,No. 1 of 2014,Bail (Amendment),amendment,77874,https://laws.gov.tt/ttdll-web/revision/download/77874?type=amendment
Chronological list by year,2013,No. 14 of 2013,Appropriation (Financial Year 2014),amendment,70407,https://laws.gov.tt/ttdll-web/revision/download/70407?type=amendment
Chronological list by year,2013,No. 13 of 2013,Municipal Corporations (Amendment),amendment,70405,https://laws.gov.tt/ttdll-web/revision/download/70405?type=amendment
Chronological list by year,2013,No. 12 of 2013,Sugar Industry Control Board (Repeal) (Validation),amendment,70336,https://laws.gov.tt/ttdll-web/revision/download/70336?type=amendment
Chronological list by year,2013,No. 11 of 2013,Dog Control,amendment,70334,https://laws.gov.tt/ttdll-web/revision/download/70334?type=amendment
Chronological list by year,2013,No. 10 of 2013,Anti-Doping in Sport (proclaimed in 2015),amendment,70332,https://laws.gov.tt/ttdll-web/revision/download/70332?type=amendment
Chronological list by year,2013,No. 8 of 2013,University of the Southern Caribbean (Incorporation),amendment,70328,https://laws.gov.tt/ttdll-web/revision/download/70328?type=amendment
Chronological list by year,2013,No. 7 of 2013,Finance (Supplementary Appropriation) (Financial Year 2013),amendment,70326,https://laws.gov.tt/ttdll-web/revision/download/70326?type=amendment
Chronological list by year,2013,No. 6 of 2013,Customs,amendment,70324,https://laws.gov.tt/ttdll-web/revision/download/70324?type=amendment
Chronological list by year,2013,No. 5 of 2013,Motor Vehicles and Road Traffic (Amendment),amendment,70322,https://laws.gov.tt/ttdll-web/revision/download/70322?type=amendment
Chronological list by year,2013,No. 4 of 2013,Marriage (Amendment),amendment,70320,https://laws.gov.tt/ttdll-web/revision/download/70320?type=amendment
Chronological list by year,2013,No. 3 of 2013,Births and Deaths Registration (Amendment),amendment,70318,https://laws.gov.tt/ttdll-web/revision/download/70318?type=amendment
Chronological list by year,2013,No. 2 of 2013,"Finance Act, 2013",amendment,70316,https://laws.gov.tt/ttdll-web/revision/download/70316?type=amendment
Chronological list by year,2013,No. 1 of 2013,Finance (Supplementation and Variation of Appropriation) (Financial Year 2012),amendment,70314,https://laws.gov.tt/ttdll-web/revision/download/70314?type=amendment
Chronological list by year,2012,No. 17 of 2012,Securities,amendment,62911,https://laws.gov.tt/ttdll-web/revision/download/62911?type=amendment
Chronological list by year,2012,No. 16 of 2012,Appropriation (Financial Year 2013),amendment,62913,https://laws.gov.tt/ttdll-web/revision/download/62913?type=amendment
Chronological list by year,2012,No. 15 of 2012,Administration of Justice (Indictable Proceedings) (Amendment),amendment,62915,https://laws.gov.tt/ttdll-web/revision/download/62915?type=amendment
Chronological list by year,2012,No. 14 of 2012,Financial Intelligence Unit of Trinidad and Tobago (Amendment) and Anti-Terrorism (Amendment),amendment,11341,https://laws.gov.tt/ttdll-web/revision/download/11341?type=amendment
Chronological list by year,2012,No. 13 of 2012,Incorporation of the National Ramleela Council of Trinidad and Tobago,amendment,62917,https://laws.gov.tt/ttdll-web/revision/download/62917?type=amendment
Chronological list by year,2012,No. 12 of 2012,Children (Partial Proclamation),amendment,62919,https://laws.gov.tt/ttdll-web/revision/download/62919?type=amendment
Chronological list by year,2012,No. 10 of 2012,Association of Real Estate Agents (Incorporation),amendment,62923,https://laws.gov.tt/ttdll-web/revision/download/62923?type=amendment
Chronological list by year,2012,No. 9 of 2012,Supplementary Appropriation (Financial Year 2012),amendment,62925,https://laws.gov.tt/ttdll-web/revision/download/62925?type=amendment
Chronological list by year,2012,No. 8 of 2012,Regional Health Authorities (Amendment),amendment,62927,https://laws.gov.tt/ttdll-web/revision/download/62927?type=amendment
Chronological list by year,2012,No. 7 of 2012,Maternity Protection,amendment,25968,https://laws.gov.tt/ttdll-web/revision/download/25968?type=amendment
Chronological list by year,2012,No. 6 of 2012,Trinidad and Tobago Postal Corporation (Amendment),amendment,62929,https://laws.gov.tt/ttdll-web/revision/download/62929?type=amendment
Chronological list by year,2012,No. 5 of 2012,Administration of Justice (Deoxyribonucleic Acid),amendment,62931,https://laws.gov.tt/ttdll-web/revision/download/62931?type=amendment
Chronological list by year,2012,No. 4 of 2012,"Convention on the Prohibition of the Development, Production and Stockpiling of the Bacteriological and Toxin Weapons",amendment,62933,https://laws.gov.tt/ttdll-web/revision/download/62933?type=amendment
Chronological list by year,2012,No. 3 of 2012,Legal Aid and Advice,amendment,58909,https://laws.gov.tt/ttdll-web/revision/download/58909?type=amendment
Chronological list by year,2012,No. 2 of 2012,Finance (Supplementation and Variation of Appropriation) (Financial Year 2011),amendment,13379,https://laws.gov.tt/ttdll-web/revision/download/13379?type=amendment
Chronological list by year,2012,No. 1 of 2012,Finance (Supplementation and Variation of Appropriation) (Financial Year 2011),amendment,62935,https://laws.gov.tt/ttdll-web/revision/download/62935?type=amendment
Chronological list by year,2011,No. 19 of 2011,Appropriation (Financial Year 2012),amendment,70441,https://laws.gov.tt/ttdll-web/revision/download/70441?type=amendment
